material_number	material_number_text	brand	product_area	core_segment	component	component_text	manufactoring_location	characteristic_value	material_weight	packaging_code	packaging_category
57950066	DOUS5	DIA	PA2	Starlock	1609432609	Anti-Theft Device   SENSTAG ZLAPX7K51	Lct (Lincolnton)	PS/PE	1.0	PCode_827864	Unassigned
80414408	DOU125BW	DIA	PA2	Starlock	2610068649	Insert card         DOU125BW	Lct (Lincolnton)	PAPER/CARDBOARD	3.26	PCode_312214	Unassigned
80414408	DOU125BW	DIA	PA2	Starlock	2610068672	Blister hood        1 piece OMT Front	Lct (Lincolnton)	PVC	8.6	PCode_802021	Unassigned
80414408	DOU125BW	DIA	PA2	Starlock	2610068675	Blister hood        OMT Back	Lct (Lincolnton)	PVC	8.1	PCode_802021	Unassigned
80414408	DOU125BW	DIA	PA2	Starlock	2610068668	Corrugated carton   260x103x193	Lct (Lincolnton)	FOLDING BOX	129.0	PCode_304109	Unassigned
80414408	DOU125BW	DIA	PA2	Starlock	1609432609	Anti-Theft Device   SENSTAG ZLAPX7K51	Lct (Lincolnton)	PS/PE	1.0	PCode_827864	Unassigned
24298334	DOU125BW3	DIA	PA2	Starlock	2610068668	Corrugated carton   260x103x193	Lct (Lincolnton)	FOLDING BOX	129.0	PCode_304109	Unassigned
24298334	DOU125BW3	DIA	PA2	Starlock	2610068673	Blister hood        3 piece OMT Front	Lct (Lincolnton)	PVC	8.0	PCode_802021	Unassigned
24298334	DOU125BW3	DIA	PA2	Starlock	2610068650	Insert card         DOU125BW3	Lct (Lincolnton)	PAPER/CARDBOARD	3.26	PCode_312214	Unassigned
24298334	DOU125BW3	DIA	PA2	Starlock	2610068675	Blister hood        OMT Back	Lct (Lincolnton)	PVC	8.1	PCode_802021	Unassigned
24298334	DOU125BW3	DIA	PA2	Starlock	1609432609	Anti-Theft Device   SENSTAG ZLAPX7K51	Lct (Lincolnton)	PS/PE	1.0	PCode_827864	Unassigned
43218103	DOU125JBW	DIA	PA2	Starlock	2610068668	Corrugated carton   260x103x193	Lct (Lincolnton)	FOLDING BOX	129.0	PCode_304109	Unassigned
43218103	DOU125JBW	DIA	PA2	Starlock	2610068653	Insert card         DOU125JBW	Lct (Lincolnton)	PAPER/CARDBOARD	3.26	PCode_312214	Unassigned
43218103	DOU125JBW	DIA	PA2	Starlock	2610068675	Blister hood        OMT Back	Lct (Lincolnton)	PVC	8.1	PCode_802021	Unassigned
43218103	DOU125JBW	DIA	PA2	Starlock	2610068672	Blister hood        1 piece OMT Front	Lct (Lincolnton)	PVC	8.6	PCode_802021	Unassigned
43218103	DOU125JBW	DIA	PA2	Starlock	1609432609	Anti-Theft Device   SENSTAG ZLAPX7K51	Lct (Lincolnton)	PS/PE	1.0	PCode_827864	Unassigned
89727360	DOU125JBW3	DIA	PA2	Starlock	2610068675	Blister hood        OMT Back	Lct (Lincolnton)	PVC	8.1	PCode_802021	Unassigned
89727360	DOU125JBW3	DIA	PA2	Starlock	2610068654	Insert card         DOU125JBW3	Lct (Lincolnton)	PAPER/CARDBOARD	3.26	PCode_312214	Unassigned
89727360	DOU125JBW3	DIA	PA2	Starlock	2610068673	Blister hood        3 piece OMT Front	Lct (Lincolnton)	PVC	8.0	PCode_802021	Unassigned
89727360	DOU125JBW3	DIA	PA2	Starlock	2610068668	Corrugated carton   260x103x193	Lct (Lincolnton)	FOLDING BOX	129.0	PCode_304109	Unassigned
89727360	DOU125JBW3	DIA	PA2	Starlock	1609432609	Anti-Theft Device   SENSTAG ZLAPX7K51	Lct (Lincolnton)	PS/PE	1.0	PCode_827864	Unassigned
57018964	DOU200RBD	DIA	PA2	Starlock	2610068657	Insert card         DOU200RBD	Lct (Lincolnton)	PAPER/CARDBOARD	3.26	PCode_312214	Unassigned
57018964	DOU200RBD	DIA	PA2	Starlock	2610068668	Corrugated carton   260x103x193	Lct (Lincolnton)	FOLDING BOX	129.0	PCode_304109	Unassigned
57018964	DOU200RBD	DIA	PA2	Starlock	2610068675	Blister hood        OMT Back	Lct (Lincolnton)	PVC	8.1	PCode_802021	Unassigned
57018964	DOU200RBD	DIA	PA2	Starlock	2610068674	Blister hood        1 piece OMT Front	Lct (Lincolnton)	PVC	8.6	PCode_802021	Unassigned
57018964	DOU200RBD	DIA	PA2	Starlock	1609432609	Anti-Theft Device   SENSTAG ZLAPX7K51	Lct (Lincolnton)	PS/PE	1.0	PCode_827864	Unassigned
17657570	DOU125CF	DIA	PA2	Starlock	2610068672	Blister hood        1 piece OMT Front	Lct (Lincolnton)	PVC	8.6	PCode_802021	Unassigned
17657570	DOU125CF	DIA	PA2	Starlock	2610068658	Insert card         DOU125CF	Lct (Lincolnton)	PAPER/CARDBOARD	3.26	PCode_312214	Unassigned
17657570	DOU125CF	DIA	PA2	Starlock	2610068668	Corrugated carton   260x103x193	Lct (Lincolnton)	FOLDING BOX	129.0	PCode_304109	Unassigned
17657570	DOU125CF	DIA	PA2	Starlock	2610068675	Blister hood        OMT Back	Lct (Lincolnton)	PVC	8.1	PCode_802021	Unassigned
17657570	DOU125CF	DIA	PA2	Starlock	1609432609	Anti-Theft Device   SENSTAG ZLAPX7K51	Lct (Lincolnton)	PS/PE	1.0	PCode_827864	Unassigned
22699085	DOU125CF3	DIA	PA2	Starlock	2610068675	Blister hood        OMT Back	Lct (Lincolnton)	PVC	8.1	PCode_802021	Unassigned
22699085	DOU125CF3	DIA	PA2	Starlock	2610068668	Corrugated carton   260x103x193	Lct (Lincolnton)	FOLDING BOX	129.0	PCode_304109	Unassigned
22699085	DOU125CF3	DIA	PA2	Starlock	2610068673	Blister hood        3 piece OMT Front	Lct (Lincolnton)	PVC	8.0	PCode_802021	Unassigned
22699085	DOU125CF3	DIA	PA2	Starlock	2610068659	Insert card         DOU125CF3	Lct (Lincolnton)	PAPER/CARDBOARD	3.26	PCode_312214	Unassigned
22699085	DOU125CF3	DIA	PA2	Starlock	1609432609	Anti-Theft Device   SENSTAG ZLAPX7K51	Lct (Lincolnton)	PS/PE	1.0	PCode_827864	Unassigned
94818030	DOU125CGP	DIA	PA2	Starlock	2610068675	Blister hood        OMT Back	Lct (Lincolnton)	PVC	8.1	PCode_802021	Unassigned
94818030	DOU125CGP	DIA	PA2	Starlock	2610068672	Blister hood        1 piece OMT Front	Lct (Lincolnton)	PVC	8.6	PCode_802021	Unassigned
94818030	DOU125CGP	DIA	PA2	Starlock	2610068660	Insert card         DOU125CGP	Lct (Lincolnton)	PAPER/CARDBOARD	3.26	PCode_312214	Unassigned
94818030	DOU125CGP	DIA	PA2	Starlock	2610068668	Corrugated carton   260x103x193	Lct (Lincolnton)	FOLDING BOX	129.0	PCode_304109	Unassigned
94818030	DOU125CGP	DIA	PA2	Starlock	1609432609	Anti-Theft Device   SENSTAG ZLAPX7K51	Lct (Lincolnton)	PS/PE	1.0	PCode_827864	Unassigned
11587906	DOU125CGP3	DIA	PA2	Starlock	2610068661	Insert card         DOU125CGP3	Lct (Lincolnton)	PAPER/CARDBOARD	3.26	PCode_312214	Unassigned
11587906	DOU125CGP3	DIA	PA2	Starlock	2610068668	Corrugated carton   260x103x193	Lct (Lincolnton)	FOLDING BOX	129.0	PCode_304109	Unassigned
11587906	DOU125CGP3	DIA	PA2	Starlock	2610068675	Blister hood        OMT Back	Lct (Lincolnton)	PVC	8.1	PCode_802021	Unassigned
11587906	DOU125CGP3	DIA	PA2	Starlock	2610068673	Blister hood        3 piece OMT Front	Lct (Lincolnton)	PVC	8.0	PCode_802021	Unassigned
11587906	DOU125CGP3	DIA	PA2	Starlock	1609432609	Anti-Theft Device   SENSTAG ZLAPX7K51	Lct (Lincolnton)	PS/PE	1.0	PCode_827864	Unassigned
68293706	DOUS5 - CA	DIA	PA2	Starlock	6035630000	Carrying Case	Lct (Lincolnton)	ABS	167.4	PCode_236368	Unassigned
68293706	DOUS5 - CA	DIA	PA2	Starlock	2610068665	Label	Lct (Lincolnton)	PP	3.0	PCode_440854	Unassigned
68293706	DOUS5 - CA	DIA	PA2	Starlock	2610068667	sleeve	Lct (Lincolnton)	PAPER/CARDBOARD	25.9	PCode_435468	Unassigned
68293706	DOUS5 - CA	DIA	PA2	Starlock	2610068670	Corrugated carton   226x132x165	Lct (Lincolnton)	FOLDING BOX	129.0	PCode_304109	Unassigned
68293706	DOUS5 - CA	DIA	PA2	Starlock	2610068676	Tool Holding Fixture	Lct (Lincolnton)	PS	25.3	PCode_379692	Unassigned
68293706	DOUS5 - CA	DIA	PA2	Starlock	1609432609	Anti-Theft Device   SENSTAG ZLAPX7K51	Lct (Lincolnton)	PS/PE	1.0	PCode_827864	Unassigned
43679318	Band Typ 2 (10-er)	PRL	PA4	Coated Abr/Polishing	6035765R58	Corrugated carton	Krk (ECF Krsko)	CORRUGATED		PCode_304109	Unassigned
43679318	Band Typ 2 (10-er)	PRL	PA4	Coated Abr/Polishing	6035765R60	Corrugated carton	Krk (ECF Krsko)	CORRUGATED		PCode_304109	Unassigned
43679318	Band Typ 2 (10-er)	PRL	PA4	Coated Abr/Polishing	6035949Y52	Label	Krk (ECF Krsko)	PAPER	1.5	PCode_440854	Unassigned
55049995	CYL-1 3/4X6	BOT	PA1	Impact+Rot.Drill Bit	6801017003	Label               Adhesive-Label Set C	HzP3 (Hangzhou AC)	PAPER	2.0	PCode_657179	Unassigned
55049995	CYL-1 3/4X6	BOT	PA1	Impact+Rot.Drill Bit	6035588189	Tight -Pack label	HzP3 (Hangzhou AC)	ARTPAPER	2.0	PCode_834649	Unassigned
55049995	CYL-1 3/4X6	BOT	PA1	Impact+Rot.Drill Bit	6035584460	Carton	HzP3 (Hangzhou AC)	CORRUGATED	210.0	PCode_371365	Unassigned
61607946	CYL-1 3/8x4	BOT	PA1	Impact+Rot.Drill Bit	6801017003	Label               Adhesive-Label Set C	HzP3 (Hangzhou AC)	PAPER	2.0	PCode_657179	Unassigned
61607946	CYL-1 3/8x4	BOT	PA1	Impact+Rot.Drill Bit	6035588181	Tight -Pack label	HzP3 (Hangzhou AC)	ARTPAPER	2.0	PCode_834649	Unassigned
61607946	CYL-1 3/8x4	BOT	PA1	Impact+Rot.Drill Bit	6035584466	Carton	HzP3 (Hangzhou AC)	CORRUGATED	110.0	PCode_371365	Unassigned
66848170	NS1009	BOT	PA5	Wood Drill Bits	2610067040	Insert card         NS1009	Buyout(all entities)	PAPER/CARDBOARD	8.0	PCode_312214	Unassigned
66848170	NS1009	BOT	PA5	Wood Drill Bits	2610067060	Label               NS1009 Fron	Buyout(all entities)	60# GLOSS	2.0	PCode_440854	Unassigned
99648472	NS1011	BOT	PA5	Wood Drill Bits	2610067041	Insert card         NS1011	Buyout(all entities)	PAPER/CARDBOARD	8.0	PCode_312214	Unassigned
99648472	NS1011	BOT	PA5	Wood Drill Bits	2610067061	Label               NS1011 Front	Buyout(all entities)	60# GLOSS	2.0	PCode_440854	Unassigned
91049009	BPT1024	BOT	PA5	Metal Drill Bits	2610059622	Skincard            BPT1024	Buyout(all entities)	.024 SKINBOARD	3.0	PCode_233229	Unassigned
91049009	BPT1024	BOT	PA5	Metal Drill Bits	2610066658	Corrugated carton   Master	Buyout(all entities)	CORRUGATED	253.72	PCode_304109	Unassigned
62520420	BPT14F28	BOT	PA5	Metal Drill Bits	2610059623	Skincard            BPT14F28	Buyout(all entities)	.024 SKINBOARD	3.0	PCode_233229	Unassigned
62520420	BPT14F28	BOT	PA5	Metal Drill Bits	2610066658	Corrugated carton   Master	Buyout(all entities)	CORRUGATED	253.72	PCode_304109	Unassigned
26451158	CC2490	BOT	PA5	Screw Driving & Sets	2610066876	Skincard	Buyout(all entities)	SKIN BOARD	3.0	PCode_233229	Unassigned
26451158	CC2490	BOT	PA5	Screw Driving & Sets	1609428746	Corrugated carton   9995200 MP	Buyout(all entities)	CORRUGATED A	132.83	PCode_304109	Unassigned
26451158	CC2490	BOT	PA5	Screw Driving & Sets	1609427144	Plastic Bag         3.7X 8.7X.002 POLY	Buyout(all entities)	PE	4.0	PCode_170045	Unassigned
15222781	64004923	PRL	PA5	Metal Drill Bits	2610059724	Label               BACK	Buyout(all entities)	60# GLOSS	0.67	PCode_440854	Unassigned
15222781	64004923	PRL	PA5	Metal Drill Bits	2610059471	Label               FRONT	Buyout(all entities)	60# GLOSS	0.67	PCode_440854	Unassigned
15222781	64004923	PRL	PA5	Metal Drill Bits	2610066840	Corrugated carton	Buyout(all entities)	CORRUGATED	169.05	PCode_304109	Unassigned
45848658	BPT516F18	BOT	PA5	Metal Drill Bits	2610059626	Skincard            BPT516F18	Buyout(all entities)	.024 SKINBOARD	3.0	PCode_233229	Unassigned
45848658	BPT516F18	BOT	PA5	Metal Drill Bits	2610066657	Corrugated carton   Master	Buyout(all entities)	CORRUGATED	319.21	PCode_304109	Unassigned
15102176	HSBAM	BOT	PA2	Holesaws	2610068192	Corrugated carton	Buyout(all entities)	CORRUGATED	111.0	PCode_304109	Unassigned
15102176	HSBAM	BOT	PA2	Holesaws	2610068165	Skincard	Buyout(all entities)	SURLYN FILM	7.99	PCode_233229	Unassigned
68290918	ITDNS38	BOT	PA5	Screw Driving & Sets	2610058923	Skincard	Buyout(all entities)	PAPER/CARDBOARD	5.0	PCode_233229	Unassigned
68290918	ITDNS38	BOT	PA5	Screw Driving & Sets	2610042095	Label               INNER PACK - TU	Buyout(all entities)	PAPER	3.0	PCode_440854	Unassigned
68290918	ITDNS38	BOT	PA5	Screw Driving & Sets	2610042099	Corrugated carton   master	Buyout(all entities)	CORRUGATED	340.0	PCode_304109	Unassigned
49453608	BPT1032	BOT	PA5	Metal Drill Bits	2610059638	Skincard            BPT1032	Buyout(all entities)	.024 SKINBOARD	3.0	PCode_233229	Unassigned
49453608	BPT1032	BOT	PA5	Metal Drill Bits	2610066654	Corrugated carton   Master	Buyout(all entities)	CORRUGATED	250.63	PCode_304109	Unassigned
32457256	BPT4M70	BOT	PA5	Metal Drill Bits	2610059644	Skincard            BPT4M70	Buyout(all entities)	.024 SKINBOARD	3.0	PCode_233229	Unassigned
32457256	BPT4M70	BOT	PA5	Metal Drill Bits	2610066647	Corrugated carton   Master	Buyout(all entities)	CORRUGATED	332.15	PCode_304109	Unassigned
32023088	NS5006	BOT	PA5	Wood Drill Bits	2610067057	Label               NS5006 Front	Buyout(all entities)	60# GLOSS	2.0	PCode_440854	Unassigned
32023088	NS5006	BOT	PA5	Wood Drill Bits	2610067037	Insert card         NS5006	Buyout(all entities)	PAPER/CARDBOARD	8.0	PCode_312214	Unassigned
32023088	NS5006	BOT	PA5	Wood Drill Bits	2610051175	Hinged clamshell	Buyout(all entities)	PVC	109.14	PCode_993200	Unassigned
32023088	NS5006	BOT	PA5	Wood Drill Bits	1609432609	Anti-Theft Device   SENSTAG ZLAPX7K51	Buyout(all entities)	PS/PE	1.0	PCode_827864	Unassigned
15302574	64004914	PRL	PA5	Metal Drill Bits	2610059462	Label               FRONT	Buyout(all entities)	60# GLOSS	0.67	PCode_440854	Unassigned
15302574	64004914	PRL	PA5	Metal Drill Bits	2610059724	Label               BACK	Buyout(all entities)	60# GLOSS	0.67	PCode_440854	Unassigned
15302574	64004914	PRL	PA5	Metal Drill Bits	2610066839	Corrugated carton	Buyout(all entities)	CORRUGATED	117.31	PCode_304109	Unassigned
25200349	DC518	BOT	PA1	DiamondDiscs/CoreBit	2610068227	Folding Carton	Buyout(all entities)	CORRUGATED	36.7	PCode_221631	Unassigned
25200349	DC518	BOT	PA1	DiamondDiscs/CoreBit	2610069566	Corrugated carton   IP	Buyout(all entities)	CORRUGATED	109.4	PCode_304109	Unassigned
25200349	DC518	BOT	PA1	DiamondDiscs/CoreBit	2610069565	Corrugated carton   MP	Buyout(all entities)	CORRUGATED	409.81	PCode_304109	Unassigned
25200349	DC518	BOT	PA1	DiamondDiscs/CoreBit	2610042095	Label               INNER PACK - TU	Buyout(all entities)	PAPER	3.0	PCode_440854	Unassigned
12291569	BDT1032	BOT	PA5	Metal Drill Bits	2610059667	Skincard            BDT1032	Buyout(all entities)	.024 SKINBOARD	3.0	PCode_233229	Unassigned
12291569	BDT1032	BOT	PA5	Metal Drill Bits	2610066647	Corrugated carton   Master	Buyout(all entities)	CORRUGATED	332.15	PCode_304109	Unassigned
89183750	DB4569	BOT	PA1	DiamondDiscs/CoreBit	2610012631	Clamshell blister	Buyout(all entities)	PVC	20.0	PCode_207545	Unassigned
22768442	BPT18F27	BOT	PA5	Metal Drill Bits	2610059617	Skincard            BPT18F27	Buyout(all entities)	.024 SKINBOARD	3.0	PCode_233229	Unassigned
22768442	BPT18F27	BOT	PA5	Metal Drill Bits	2610066656	Corrugated carton   Master	Buyout(all entities)	CORRUGATED	347.86	PCode_304109	Unassigned
68476145	ITDTHV107C	BOT	PA5	Screw Driving & Sets	2610058973	Skincard	Buyout(all entities)	PAPER/CARDBOARD	5.0	PCode_233229	Unassigned
68476145	ITDTHV107C	BOT	PA5	Screw Driving & Sets	2610042095	Label               INNER PACK - TU	Buyout(all entities)	PAPER	3.0	PCode_440854	Unassigned
36465098	BPT10M150	BOT	PA5	Metal Drill Bits	2610059621	Skincard            BPT10M150	Buyout(all entities)	.024 SKINBOARD	3.0	PCode_233229	Unassigned
36465098	BPT10M150	BOT	PA5	Metal Drill Bits	2610066647	Corrugated carton   Master	Buyout(all entities)	CORRUGATED	332.15	PCode_304109	Unassigned
23492244	CDB021	BOT	PA4	Coated Abr/Polishing	6035911B53	Label	Buyout(all entities)	COPPER CARD	0.4	PCode_440854	Unassigned
23492244	CDB021	BOT	PA4	Coated Abr/Polishing	6035765P56	Corrugated carton	Buyout(all entities)	CORRUGATED	201.0	PCode_304109	Unassigned
23492244	CDB021	BOT	PA4	Coated Abr/Polishing	2610066908	Folding Carton	Buyout(all entities)	PAPER/CARDBOARD	23.4	PCode_221631	Unassigned
68855479	DB343C	BOT	PA1	DiamondDiscs/CoreBit	2610059891	Corrugated carton	Buyout(all entities)	CORRUGATED	98.54	PCode_304109	Unassigned
68855479	DB343C	BOT	PA1	DiamondDiscs/CoreBit	2610059890	Folding Carton	Buyout(all entities)	CORRUGATED	47.31	PCode_221631	Unassigned
68855479	DB343C	BOT	PA1	DiamondDiscs/CoreBit	2610066912	Insert card	Buyout(all entities)	.012 SBS	7.82	PCode_312214	Unassigned
68855479	DB343C	BOT	PA1	DiamondDiscs/CoreBit	2610066914	Label	Buyout(all entities)	60# LABEL STOCK	0.3	PCode_440854	Unassigned
68855479	DB343C	BOT	PA1	DiamondDiscs/CoreBit	2610066915	Hinged clamshell	Buyout(all entities)	PVC	10.4	PCode_993200	Unassigned
14567370	64004909	PRL	PA5	Metal Drill Bits	2610059457	Label               FRONT	Buyout(all entities)	60# GLOSS	0.67	PCode_440854	Unassigned
14567370	64004909	PRL	PA5	Metal Drill Bits	2610059724	Label               BACK	Buyout(all entities)	60# GLOSS	0.67	PCode_440854	Unassigned
14567370	64004909	PRL	PA5	Metal Drill Bits	2610066838	Corrugated carton	Buyout(all entities)	CORRUGATED	201.21	PCode_304109	Unassigned
23192123	BPD18F27	BOT	PA5	Metal Drill Bits	2610059586	Skincard	Buyout(all entities)	.024 SKINBOARD	3.0	PCode_233229	Unassigned
23192123	BPD18F27	BOT	PA5	Metal Drill Bits	2610066652	Corrugated carton   Master	Buyout(all entities)	CORRUGATED	341.94	PCode_304109	Unassigned
71871312	HSBAL	BOT	PA2	Holesaws	2610068164	Hinged clamshell	Buyout(all entities)	PET	17.59	PCode_993200	Unassigned
71871312	HSBAL	BOT	PA2	Holesaws	2610068167	Insert card	Buyout(all entities)	PAPER/CARDBOARD	1.56	PCode_312214	Unassigned
71871312	HSBAL	BOT	PA2	Holesaws	2610068191	Corrugated carton	Buyout(all entities)	CORRUGATED	220.5	PCode_304109	Unassigned
22548796	HSBAMP	BOT	PA2	Holesaws	2610068191	Corrugated carton	Buyout(all entities)	CORRUGATED	220.5	PCode_304109	Unassigned
22548796	HSBAMP	BOT	PA2	Holesaws	2610068166	Insert card	Buyout(all entities)	PAPER/CARDBOARD	1.56	PCode_312214	Unassigned
22548796	HSBAMP	BOT	PA2	Holesaws	2610068164	Hinged clamshell	Buyout(all entities)	PET	17.59	PCode_993200	Unassigned
80744459	BSPE6	BOT	PA5	Metal Drill Bits	2610059598	Skincard            BSPE6	Buyout(all entities)	.024 SKINBOARD	3.0	PCode_233229	Unassigned
80744459	BSPE6	BOT	PA5	Metal Drill Bits	2610066664	Corrugated carton   Master	Buyout(all entities)	CORRUGATED	395.63	PCode_304109	Unassigned
19864136	DMAPL2060-P25	DIA	PA1	HammerDrillingsmall	6035834U39	Plastic Tube Bottom Part	Lct (Lincolnton)	HDPE 01	42.0	PCode_252685	Unassigned
19864136	DMAPL2060-P25	DIA	PA1	HammerDrillingsmall	6035834U39	Plastic Tube Bottom Part	Lct (Lincolnton)	HDPE 01	42.0	PCode_252685	Unassigned
19864136	DMAPL2060-P25	DIA	PA1	HammerDrillingsmall	6035834U35	Plastic Tube Top Part	Lct (Lincolnton)	HDPE 01	32.0	PCode_439983	Unassigned
19864136	DMAPL2060-P25	DIA	PA1	HammerDrillingsmall	6035834U35	Plastic Tube Top Part	Lct (Lincolnton)	HDPE 01	32.0	PCode_439983	Unassigned
19864136	DMAPL2060-P25	DIA	PA1	HammerDrillingsmall	6035911X20	Label	Lct (Lincolnton)	PP	1.87	PCode_440854	Unassigned
19864136	DMAPL2060-P25	DIA	PA1	HammerDrillingsmall	2610067581	Label	Lct (Lincolnton)	POLYESTER LAMINATE OVERLAY	1.87	PCode_440854	Unassigned
19864136	DMAPL2060-P25	DIA	PA1	HammerDrillingsmall	1609428888	Corrugated carton   9995674	Lct (Lincolnton)	CORRUGATED	441.8	PCode_304109	Unassigned
23614027	RPM008	BOT	PA2	Recip Saw Blades	2610054844	Carrying Case	Lct (Lincolnton)	PC BODY, ABS LID	90.0	PCode_236368	Unassigned
23614027	RPM008	BOT	PA2	Recip Saw Blades	2610066854	Folding Carton      RPM008 carton	Lct (Lincolnton)	PAPER/CARDBOARD	8.88	PCode_221631	Unassigned
23614027	RPM008	BOT	PA2	Recip Saw Blades	1609428849	Corrugated carton   9995608	Lct (Lincolnton)	CORRUGATED	179.62	PCode_304109	Unassigned
40824257	P2R2115TCB	BOT	PA5	Screw Driving & Sets	2610068076	Corrugated carton   MP box	Buyout(all entities)	CORRUGATED	468.0	PCode_304109	Unassigned
89403098	RPW008	BOT	PA2	Recip Saw Blades	2610054844	Carrying Case	Lct (Lincolnton)	PC BODY, ABS LID	90.0	PCode_236368	Unassigned
89403098	RPW008	BOT	PA2	Recip Saw Blades	2610066852	Folding Carton      RPW008 carton	Lct (Lincolnton)	PAPER/CARDBOARD	8.88	PCode_221631	Unassigned
89403098	RPW008	BOT	PA2	Recip Saw Blades	1609428849	Corrugated carton   9995608	Lct (Lincolnton)	CORRUGATED	179.62	PCode_304109	Unassigned
34738582	RDM012	BOT	PA2	Recip Saw Blades	2610054844	Carrying Case	Lct (Lincolnton)	PC BODY, ABS LID	90.0	PCode_236368	Unassigned
34738582	RDM012	BOT	PA2	Recip Saw Blades	2610066853	Folding Carton      RDM012 carton	Lct (Lincolnton)	PAPER/CARDBOARD	8.88	PCode_221631	Unassigned
34738582	RDM012	BOT	PA2	Recip Saw Blades	1609428849	Corrugated carton   9995608	Lct (Lincolnton)	CORRUGATED	179.62	PCode_304109	Unassigned
43914774	DISAOSDSM20x920	DIA	PA1	Hammerdr.large/other	6035834P98	Plastic Tube Top Part BK 032 490 A	Krk (ECF Krsko)	PVC	77.5	PCode_439983	Unassigned
43914774	DISAOSDSM20x920	DIA	PA1	Hammerdr.large/other	6035834R03	Plastic Tube Bottom Part BK 032 550 I	Krk (ECF Krsko)	PVC	80.6	PCode_252685	Unassigned
43914774	DISAOSDSM20x920	DIA	PA1	Hammerdr.large/other	6035911N45	Label	Krk (ECF Krsko)	WOOD FREE	1.0	PCode_440854	Unassigned
43914774	DISAOSDSM20x920	DIA	PA1	Hammerdr.large/other	6035900420	Cover               SG BK 32/3	Krk (ECF Krsko)	ABS	6.1	PCode_317104	Unassigned
54175007	DISAOSDSM12x940	DIA	PA1	Hammerdr.large/other	6035834P98	Plastic Tube Top Part BK 032 490 A	Krk (ECF Krsko)	PVC	77.5	PCode_439983	Unassigned
54175007	DISAOSDSM12x940	DIA	PA1	Hammerdr.large/other	6035834R03	Plastic Tube Bottom Part BK 032 550 I	Krk (ECF Krsko)	PVC	80.6	PCode_252685	Unassigned
54175007	DISAOSDSM12x940	DIA	PA1	Hammerdr.large/other	6035911N45	Label	Krk (ECF Krsko)	WOOD FREE	1.0	PCode_440854	Unassigned
54175007	DISAOSDSM12x940	DIA	PA1	Hammerdr.large/other	6035900420	Cover               SG BK 32/3	Krk (ECF Krsko)	ABS	6.1	PCode_317104	Unassigned
86524116	DISAOSDSM28x920	DIA	PA1	Hammerdr.large/other	6035834P98	Plastic Tube Top Part BK 032 490 A	Krk (ECF Krsko)	PVC	77.5	PCode_439983	Unassigned
86524116	DISAOSDSM28x920	DIA	PA1	Hammerdr.large/other	6035834R03	Plastic Tube Bottom Part BK 032 550 I	Krk (ECF Krsko)	PVC	80.6	PCode_252685	Unassigned
86524116	DISAOSDSM28x920	DIA	PA1	Hammerdr.large/other	6035911N45	Label	Krk (ECF Krsko)	WOOD FREE	1.0	PCode_440854	Unassigned
86524116	DISAOSDSM28x920	DIA	PA1	Hammerdr.large/other	6035900420	Cover               SG BK 32/3	Krk (ECF Krsko)	ABS	6.1	PCode_317104	Unassigned
15821088	DISAOSDSM17x540	DIA	PA1	Hammerdr.large/other	6035834R02	Plastic Tube Bottom Part BK 032 350 I	Krk (ECF Krsko)	PVC	53.0	PCode_252685	Unassigned
15821088	DISAOSDSM17x540	DIA	PA1	Hammerdr.large/other	6035834P97	Plastic Tube Top Part BK 032 270 A	Krk (ECF Krsko)	PVC	44.1	PCode_439983	Unassigned
15821088	DISAOSDSM17x540	DIA	PA1	Hammerdr.large/other	6035911N46	Label	Krk (ECF Krsko)	WOOD FREE	1.0	PCode_440854	Unassigned
15821088	DISAOSDSM17x540	DIA	PA1	Hammerdr.large/other	6035900420	Cover               SG BK 32/3	Krk (ECF Krsko)	ABS	6.1	PCode_317104	Unassigned
34454578	NPH 89 Mk	PRL	PA2	Holesaws	6035588857	Insert card	HzP3 (Hangzhou AC)	IVORY BOARD	4.22	PCode_312214	Unassigned
34454578	NPH 89 Mk	PRL	PA2	Holesaws	6801017003	Label               Adhesive-Label Set C	HzP3 (Hangzhou AC)	PAPER	2.0	PCode_657179	Unassigned
34454578	NPH 89 Mk	PRL	PA2	Holesaws	6035586600	Insert	HzP3 (Hangzhou AC)	CORRUGATED PAPERBOARD	215.1	PCode_574213	Unassigned
